ano,sem,codclg,codcur,codhab,staalu,codund,sglund,nomcur,nomhab,matr
2012,2,45,45023,4,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,8
2012,2,45,45023,4,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,7
2012,2,45,45024,1,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,7
2012,2,45,45024,1,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,180
2012,2,45,45024,1,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,4
2012,2,45,45024,1,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,6
2012,2,45,45024,4,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,7
2012,2,45,45024,4,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,367
2012,2,45,45024,4,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,5
2012,2,45,45024,4,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,30
2012,2,45,45031,1,M,45,IME,Matemática Bacharelado,Matemática Bacharelado,104
2012,2,45,45031,1,R,45,IME,Matemática Bacharelado,Matemática Bacharelado,2
2012,2,45,45031,1,T,45,IME,Matemática Bacharelado,Matemática Bacharelado,12
2012,2,45,45042,1,M,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,20
2012,2,45,45042,1,T,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,5
2012,2,45,45042,101,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Ciências Biológicas,6
2012,2,45,45042,101,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Ciências Biológicas,1
2012,2,45,45042,501,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Sistemas e Controle,10
2012,2,45,45042,501,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Sistemas e Controle,1
2012,2,45,45042,611,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Controle e Automação,13
2012,2,45,45042,801,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,23
2012,2,45,45042,801,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,3
2012,2,45,45051,1,A,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,2
2012,2,45,45051,1,M,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,261
2012,2,45,45051,1,R,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,2
2012,2,45,45051,1,T,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,7
2012,2,45,45061,1,A,45,IME,Estatística Bacharelado,Estatística Bacharelado,1
2012,2,45,45061,1,M,45,IME,Estatística Bacharelado,Estatística Bacharelado,173
2012,2,45,45061,1,R,45,IME,Estatística Bacharelado,Estatística Bacharelado,1
2012,2,45,45061,1,T,45,IME,Estatística Bacharelado,Estatística Bacharelado,12
2012,2,45,45070,104,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Ciências Biológicas,10
2012,2,45,45070,204,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Fisiologia e Biofísica,6
2012,2,45,45070,304,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,3
2012,2,45,45070,304,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,54
2012,2,45,45070,304,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,5
2012,2,45,45070,4,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,3
2012,2,45,45070,4,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,54
2012,2,45,45070,4,R,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,1
2012,2,45,45070,4,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,10
2012,2,45,45070,404,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,3
2012,2,45,45070,404,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,34
2012,2,45,45070,404,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,6
2012,2,45,45070,504,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,1
2012,2,45,45070,504,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,16
2012,2,45,45070,504,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,1
2012,2,45,45070,604,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Mecatrônica e Sistemas Mecânicos,13
2012,2,45,45070,704,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,12
2012,2,45,45070,704,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,1
2012,2,45,45070,804,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,1
2012,2,45,45070,804,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,19
2012,2,45,45070,804,R,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,1
2012,2,45,45070,804,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,3
2012,2,45,45070,904,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Pública,16
2012,2,45,Sem cadastro,Sem cadastro,M,45,IME,,,34
2013,1,45,45021,1,S,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,1,45,45023,1,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,1,45,45023,1,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,3
2013,1,45,45023,1,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,1,45,45023,1,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,2
2013,1,45,45023,4,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,6
2013,1,45,45023,4,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,34
2013,1,45,45023,4,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,5
2013,1,45,45024,1,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,5
2013,1,45,45024,1,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,201
2013,1,45,45024,1,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,7
2013,1,45,45024,4,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,18
2013,1,45,45024,4,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,414
2013,1,45,45024,4,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,26
2013,1,45,45031,1,A,45,IME,Matemática Bacharelado,Matemática Bacharelado,2
2013,1,45,45031,1,M,45,IME,Matemática Bacharelado,Matemática Bacharelado,118
2013,1,45,45031,1,T,45,IME,Matemática Bacharelado,Matemática Bacharelado,13
2013,1,45,45042,1,M,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,42
2013,1,45,45042,1,T,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,3
2013,1,45,45042,101,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Ciências Biológicas,5
2013,1,45,45042,501,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Sistemas e Controle,8
2013,1,45,45042,501,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Sistemas e Controle,1
2013,1,45,45042,611,A,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Controle e Automação,1
2013,1,45,45042,611,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Controle e Automação,7
2013,1,45,45042,801,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,19
2013,1,45,45042,801,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,1
2013,1,45,45051,1,A,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,7
2013,1,45,45051,1,M,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,270
2013,1,45,45051,1,R,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,1
2013,1,45,45051,1,T,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,2
2013,1,45,45061,1,A,45,IME,Estatística Bacharelado,Estatística Bacharelado,4
2013,1,45,45061,1,M,45,IME,Estatística Bacharelado,Estatística Bacharelado,182
2013,1,45,45061,1,T,45,IME,Estatística Bacharelado,Estatística Bacharelado,10
2013,1,45,45070,104,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Ciências Biológicas,7
2013,1,45,45070,104,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Ciências Biológicas,1
2013,1,45,45070,204,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Fisiologia e Biofísica,4
2013,1,45,45070,204,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Fisiologia e Biofísica,1
2013,1,45,45070,304,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,2
2013,1,45,45070,304,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,50
2013,1,45,45070,304,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,4
2013,1,45,45070,4,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,2
2013,1,45,45070,4,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,97
2013,1,45,45070,4,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,3
2013,1,45,45070,404,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,2
2013,1,45,45070,404,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,32
2013,1,45,45070,404,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,4
2013,1,45,45070,504,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,2
2013,1,45,45070,504,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,10
2013,1,45,45070,504,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,2
2013,1,45,45070,604,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Mecatrônica e Sistemas Mecânicos,2
2013,1,45,45070,604,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Mecatrônica e Sistemas Mecânicos,9
2013,1,45,45070,704,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,10
2013,1,45,45070,704,R,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,1
2013,1,45,45070,704,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,1
2013,1,45,45070,804,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,3
2013,1,45,45070,804,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,11
2013,1,45,45070,804,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,3
2013,1,45,45070,904,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Pública,13
2013,1,45,45070,904,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Pública,2
2013,1,45,Sem cadastro,Sem cadastro,M,45,IME,,,45
2013,2,45,45021,1,S,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,2,45,45023,1,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,2
2013,2,45,45023,1,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,3
2013,2,45,45023,1,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,2
2013,2,45,45023,4,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,4
2013,2,45,45023,4,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,29
2013,2,45,45023,4,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,2,45,45023,4,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,5
2013,2,45,45024,1,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,3
2013,2,45,45024,1,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,179
2013,2,45,45024,1,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,2,45,45024,1,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,8
2013,2,45,45024,4,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,23
2013,2,45,45024,4,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,359
2013,2,45,45024,4,R,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2013,2,45,45024,4,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,21
2013,2,45,45031,1,A,45,IME,Matemática Bacharelado,Matemática Bacharelado,4
2013,2,45,45031,1,M,45,IME,Matemática Bacharelado,Matemática Bacharelado,101
2013,2,45,45031,1,T,45,IME,Matemática Bacharelado,Matemática Bacharelado,17
2013,2,45,45042,1,A,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,3
2013,2,45,45042,1,M,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,18
2013,2,45,45042,1,T,45,IME,Matemática Aplicada - Bacharelado,Matemática Aplicada - Bacharelado,1
2013,2,45,45042,101,A,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Ciências Biológicas,1
2013,2,45,45042,101,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Ciências Biológicas,7
2013,2,45,45042,501,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Sistemas e Controle,8
2013,2,45,45042,501,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Sistemas e Controle,1
2013,2,45,45042,611,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Controle e Automação,6
2013,2,45,45042,611,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Controle e Automação,1
2013,2,45,45042,801,A,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,1
2013,2,45,45042,801,M,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,30
2013,2,45,45042,801,R,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,1
2013,2,45,45042,801,T,45,IME,Matemática Aplicada - Bacharelado,Habilitação em Métodos Matemáticos,2
2013,2,45,45051,1,A,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,8
2013,2,45,45051,1,M,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,254
2013,2,45,45051,1,R,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,1
2013,2,45,45051,1,T,45,IME,Bacharelado em Ciência da Computação,Bacharelado em Ciência da Computação,5
2013,2,45,45061,1,A,45,IME,Estatística Bacharelado,Estatística Bacharelado,6
2013,2,45,45061,1,M,45,IME,Estatística Bacharelado,Estatística Bacharelado,160
2013,2,45,45061,1,T,45,IME,Estatística Bacharelado,Estatística Bacharelado,12
2013,2,45,45070,104,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Ciências Biológicas,7
2013,2,45,45070,104,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Ciências Biológicas,2
2013,2,45,45070,204,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Fisiologia e Biofísica,1
2013,2,45,45070,204,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Fisiologia e Biofísica,3
2013,2,45,45070,304,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,2
2013,2,45,45070,304,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,58
2013,2,45,45070,304,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Animal,4
2013,2,45,45070,4,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,12
2013,2,45,45070,4,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,44
2013,2,45,45070,4,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Bacharelado em Matemática Aplicada e Computacional,5
2013,2,45,45070,404,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,1
2013,2,45,45070,404,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,37
2013,2,45,45070,404,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Estatística Econômica,4
2013,2,45,45070,504,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,1
2013,2,45,45070,504,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,9
2013,2,45,45070,504,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Sistemas e Controle,3
2013,2,45,45070,604,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Mecatrônica e Sistemas Mecânicos,2
2013,2,45,45070,604,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Mecatrônica e Sistemas Mecânicos,9
2013,2,45,45070,604,R,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Mecatrônica e Sistemas Mecânicos,1
2013,2,45,45070,704,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,13
2013,2,45,45070,704,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Comunicação Científica,1
2013,2,45,45070,804,A,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,5
2013,2,45,45070,804,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,17
2013,2,45,45070,804,R,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,1
2013,2,45,45070,804,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Métodos Matemáticos,2
2013,2,45,45070,904,M,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Pública,14
2013,2,45,45070,904,T,45,IME,Bacharelado em Matemática Aplicada e Computacional,Habilitação em Saúde Pública,1
2013,2,45,Sem cadastro,Sem cadastro,M,45,IME,,,32
2014,1,45,45021,1,S,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2014,1,45,45023,1,A,45,IME,Matemática Licenciatura,Matemática Licenciatura,1
2014,1,45,45023,1,M,45,IME,Matemática Licenciatura,Matemática Licenciatura,2
2014,1,45,45023,1,T,45,IME,Matemática Licenciatura,Matemática Licenciatura,2
